序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
721075,接收,13:21:10.396.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B3 00 12 05 32 ,
721076,接收,13:21:10.412.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B9 00 12 05 32 ,
721077,接收,13:21:10.412.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B8 00 12 05 32 ,
721078,接收,13:21:10.428.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AC 00 12 05 32 ,
721079,接收,13:21:10.442.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A8 00 12 05 32 ,
721080,接收,13:21:10.442.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721081,接收,13:21:10.459.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721082,接收,13:21:10.459.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721083,接收,13:21:10.475.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B5 00 12 05 32 ,
721084,接收,13:21:10.490.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B5 00 12 05 32 ,
721085,接收,13:21:10.490.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B0 00 12 05 32 ,
721086,接收,13:21:10.506.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B0 00 12 05 32 ,
721087,接收,13:21:10.521.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BC 00 12 05 32 ,
721088,接收,13:21:10.521.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C7 00 12 05 32 ,
721089,接收,13:21:10.536.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C9 00 12 05 32 ,
721090,接收,13:21:10.552.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721091,接收,13:21:10.552.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B8 00 12 05 32 ,
721092,接收,13:21:10.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AA 00 12 05 32 ,
721093,接收,13:21:10.568.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A3 00 12 05 32 ,
721094,接收,13:21:10.584.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A7 00 12 05 32 ,
721095,接收,13:21:10.600.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AF 00 12 05 32 ,
721096,接收,13:21:10.600.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AC 00 12 05 32 ,
721097,接收,13:21:10.616.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A0 00 12 05 32 ,
721098,接收,13:21:10.632.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F 9C 00 12 05 32 ,
721099,接收,13:21:10.632.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A4 00 12 05 32 ,
721100,接收,13:21:10.647.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B0 00 12 05 32 ,
721101,接收,13:21:10.662.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BB 00 12 05 32 ,
721102,接收,13:21:10.662.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C6 00 12 05 32 ,
721103,接收,13:21:10.678.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CE 00 12 05 32 ,
721104,接收,13:21:10.678.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CB 00 12 05 32 ,
721105,接收,13:21:10.694.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C7 00 12 05 32 ,
721106,接收,13:21:10.709.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CA 00 12 05 32 ,
721107,接收,13:21:10.709.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CB 00 12 05 32 ,
721108,接收,13:21:10.724.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C4 00 12 05 32 ,
721109,接收,13:21:10.739.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BE 00 12 05 32 ,
721110,接收,13:21:10.739.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C3 00 12 05 32 ,
721111,接收,13:21:10.756.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C5 00 12 05 32 ,
721112,接收,13:21:10.771.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BE 00 12 05 32 ,
721113,接收,13:21:10.771.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721114,接收,13:21:10.787.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B1 00 12 05 32 ,
721115,接收,13:21:10.787.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AB 00 12 05 32 ,
721116,接收,13:21:10.803.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A8 00 12 05 32 ,
721117,接收,13:21:10.818.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AE 00 12 05 32 ,
721118,接收,13:21:10.818.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C2 00 12 05 32 ,
721119,接收,13:21:10.833.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F D5 00 12 05 32 ,
721120,接收,13:21:10.849.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F DE 00 12 05 32 ,
721121,接收,13:21:10.849.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F E4 00 12 05 32 ,
721122,接收,13:21:10.864.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F DE 00 12 05 32 ,
721123,接收,13:21:10.880.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F CB 00 12 05 32 ,
721124,接收,13:21:10.880.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BE 00 12 05 32 ,
721125,接收,13:21:10.896.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B7 00 12 05 32 ,
721126,接收,13:21:10.911.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AF 00 12 05 32 ,
721127,接收,13:21:10.911.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A1 00 12 05 32 ,
721128,接收,13:21:10.927.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F A1 00 12 05 32 ,
721129,接收,13:21:10.927.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F AC 00 12 05 32 ,
721130,接收,13:21:10.943.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F B6 00 12 05 32 ,
721131,接收,13:21:10.959.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F BA 00 12 05 32 ,
721132,接收,13:21:10.959.0,0x000003c2,标准帧,数据帧,0x08,7F FF 3F C1 00 12 05 32 ,
