序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
1769683,接收,14:43:38.986.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2E 00 12 05 32 ,
1769684,接收,14:43:39.001.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 30 00 12 05 32 ,
1769685,接收,14:43:39.003.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2F 00 12 05 32 ,
1769686,接收,14:43:39.016.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2C 00 12 05 32 ,
1769687,接收,14:43:39.031.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769688,接收,14:43:39.031.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 23 00 12 05 32 ,
1769689,接收,14:43:39.047.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 20 00 12 05 32 ,
1769690,接收,14:43:39.063.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1D 00 12 05 32 ,
1769691,接收,14:43:39.063.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 18 00 12 05 32 ,
1769692,接收,14:43:39.078.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 11 00 12 05 32 ,
1769693,接收,14:43:39.094.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 12 00 12 05 32 ,
1769694,接收,14:43:39.094.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 1B 00 12 05 32 ,
1769695,接收,14:43:39.109.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 28 00 12 05 32 ,
1769696,接收,14:43:39.125.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 2F 00 12 05 32 ,
1769697,接收,14:43:39.125.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 33 00 12 05 32 ,
1769698,接收,14:43:39.140.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 38 00 12 05 32 ,
1769699,接收,14:43:39.156.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3A 00 12 05 32 ,
1769700,接收,14:43:39.156.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3B 00 12 05 32 ,
1769701,接收,14:43:39.171.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3A 00 12 05 32 ,
1769702,接收,14:43:39.172.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 3D 00 12 05 32 ,
1769703,接收,14:43:39.188.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 43 00 12 05 32 ,
1769704,接收,14:43:39.202.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 4E 00 12 05 32 ,
1769705,接收,14:43:39.202.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 5A 00 12 05 32 ,
1769706,接收,14:43:39.218.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 5F 00 12 05 32 ,
1769707,接收,14:43:39.233.0,0x000003c2,标准帧,数据帧,0x08,7F FF AA 5E 00 12 05 32 ,
