序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2621636,接收,16:29:06.818.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 04 00 12 05 32 ,
2621637,接收,16:29:06.818.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621638,接收,16:29:06.834.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621639,接收,16:29:06.850.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 11 00 12 05 32 ,
2621640,接收,16:29:06.850.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0E 00 12 05 32 ,
2621641,接收,16:29:06.866.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621642,接收,16:29:06.867.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 11 00 12 05 32 ,
2621643,接收,16:29:06.882.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0E 00 12 05 32 ,
2621644,接收,16:29:06.898.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 07 00 12 05 32 ,
2621645,接收,16:29:06.898.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 06 00 12 05 32 ,
2621646,接收,16:29:06.914.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 09 00 12 05 32 ,
2621647,接收,16:29:06.930.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0C 00 12 05 32 ,
2621648,接收,16:29:06.930.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621649,接收,16:29:06.946.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621650,接收,16:29:06.947.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0D 00 12 05 32 ,
2621651,接收,16:29:06.962.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 08 00 12 05 32 ,
2621652,接收,16:29:06.977.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 03 00 12 05 32 ,
2621653,接收,16:29:06.977.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621654,接收,16:29:06.993.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FD 00 12 05 32 ,
2621655,接收,16:29:07.009.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FD 00 12 05 32 ,
2621656,接收,16:29:07.009.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621657,接收,16:29:07.025.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FE 00 12 05 32 ,
2621658,接收,16:29:07.041.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 01 00 12 05 32 ,
2621659,接收,16:29:07.041.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 04 00 12 05 32 ,
2621660,接收,16:29:07.057.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 08 00 12 05 32 ,
2621661,接收,16:29:07.057.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0E 00 12 05 32 ,
2621662,接收,16:29:07.073.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 18 00 12 05 32 ,
2621663,接收,16:29:07.089.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1C 00 12 05 32 ,
2621664,接收,16:29:07.089.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 17 00 12 05 32 ,
2621665,接收,16:29:07.104.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0F 00 12 05 32 ,
2621666,接收,16:29:07.120.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 05 00 12 05 32 ,
2621667,接收,16:29:07.120.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FF 00 12 05 32 ,
2621668,接收,16:29:07.136.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F7 00 12 05 32 ,
2621669,接收,16:29:07.136.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 F5 00 12 05 32 ,
2621670,接收,16:29:07.152.0,0x000003c2,标准帧,数据帧,0x08,7F FF D1 FA 00 12 05 32 ,
2621671,接收,16:29:07.168.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 0A 00 12 05 32 ,
2621672,接收,16:29:07.168.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 18 00 12 05 32 ,
2621673,接收,16:29:07.184.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 21 00 12 05 32 ,
2621674,接收,16:29:07.200.0,0x000003c2,标准帧,数据帧,0x08,7F FF D2 1F 00 12 05 32 ,
